65,airbrake
71,delayed-plugins-airbrake
13,daemons
44,analytical
19,metric_parser
23,conditional_vendored_metric_parser
4,dependency_detection
8,conditional_vendored_dependency_detection
224,newrelic_rpm
9,intercom-rails
46,intercom
4,ace-rails-ap
1,active_utils
114,active_merchant
120,activemerchant
2,encryptor
11,attr_encryptor
131,iso4217
1159,iso3166
2,country_select
6,biggs
5,charlock_holmes
1,currency_data
8,easy_money
6,oj
64,rabl
27,apipie-rails
18,strong_parameters
1,weakref
4,ref
37,v8
50,execjs
55,coffee_script
103,coffee-script
161,coffee-rails
1,uglifier
25,chunky_png
182,compass
194,compass-rails
105,webrick
1,abbrev
78,highline
337,capistrano
2,parallel
7,parallel_tests
3,sextant
2,prettyprint
9,pp
2,coderay
3,ipaddr
50,debug_inspector.so
56,debug_inspector
61,binding_of_caller
109,better_errors
1,quiet_assets
1,meta_request
2,method_source
5,slop
2,readline
1,ruby_debug.so
1,tracelines19
9,linecache19
20,ruby-debug-base
2,columnize
1,e2mmap
86,irb
214,ruby-debug
220,debugger
479,pry
489,pry-rails
3,pry-debugger
8,coolline
110,pry-coolline
4,pry-stack_explorer
1,rspec-rails
1,find
74,listen
2,terminal-notifier-guard
14,launchy
23,letter_opener
1,English
7,hodel_3000_compliant_logger
19,oink
81,chronic
1,flux_capacitor
92,delorean
6,sprockets
77,tzinfo
1,hike
2,callsite
1,rdoc
1,bcrypt_ext
14,bcrypt
9,csv
6,optparse
11,active_support
2,action_pack
5,i18n
12,active_model
1,rack
40,action_dispatch
2,logger
2,psych.so
53,psych
2,yaml
1,base64
134,rails
3,bigdecimal
76,arel
127,active_record
29,abstract_controller
4,erb
25,action_view
71,action_controller
10,action_mailer
4,active_resource
3,pg_ext
7,pg
491,haml
495,haml-rails
2,jquery-rails
2,jquery-ui-rails
145,sass
2,sass-rails
155,bootstrap-sass
2,bootbox-rails
1,select2-rails
1,ostruct
36,json
3,orm_adapter
8,warden
28,journey
2,delegate
2,tmpdir
14,tempfile
181,devise
1,multi_json
106,simple_form
13,erubis
1,singleton
151,responders
157,inherited_resources
1,subexec
1,shellwords
17,mini_magick
2,carrierwave
202,acts-as-taggable-on
2,pg_search
23,whenever
28,acts_as_list
3,default_value_for
1,zentest_mapping
10,inline
28,fuzzystringmatch
51,state_machine
3,figaro
336,backports
1,descendants_tracker
390,virtus
2,request_store
27,draper
35,naught
6,open-uri
79,css_parser
6,htmlentities
107,premailer
119,nokogiri
105,load_parsers
542,mail
12,delayed_job
16,delayed_job_active_record
19,tilt
90,delayed_job_web
7,builder
65,airbrake
70,delayed-plugins-airbrake
14,daemons
48,analytical
21,metric_parser
26,conditional_vendored_metric_parser
3,dependency_detection
7,conditional_vendored_dependency_detection
235,newrelic_rpm
9,intercom-rails
49,intercom
4,ace-rails-ap
1,active_utils
117,active_merchant
123,activemerchant
2,encryptor
9,attr_encryptor
133,iso4217
1156,iso3166
2,country_select
6,biggs
5,charlock_holmes
1,currency_data
8,easy_money
6,oj
65,rabl
27,apipie-rails
16,strong_parameters
1,weakref
4,ref
37,v8
52,execjs
58,coffee_script
107,coffee-script
165,coffee-rails
1,uglifier
24,chunky_png
186,compass
199,compass-rails
106,webrick
1,abbrev
77,highline
340,capistrano
2,parallel
7,parallel_tests
3,sextant
2,prettyprint
10,pp
2,coderay
3,ipaddr
52,debug_inspector.so
57,debug_inspector
63,binding_of_caller
108,better_errors
1,quiet_assets
1,meta_request
2,method_source
4,slop
2,readline
1,ruby_debug.so
1,tracelines19
9,linecache19
21,ruby-debug-base
2,columnize
1,e2mmap
86,irb
219,ruby-debug
225,debugger
485,pry
494,pry-rails
3,pry-debugger
9,coolline
111,pry-coolline
4,pry-stack_explorer
1,rspec-rails
1,find
73,listen
2,terminal-notifier-guard
12,launchy
21,letter_opener
1,English
7,hodel_3000_compliant_logger
19,oink
82,chronic
1,flux_capacitor
94,delorean
7,sprockets
79,tzinfo
1,hike
2,callsite
2,rdoc
1,bcrypt_ext
14,bcrypt
9,csv
5,optparse
11,active_support
3,action_pack
6,i18n
15,active_model
1,rack
42,action_dispatch
3,logger
2,psych.so
56,psych
2,yaml
1,base64
144,rails
3,bigdecimal
82,arel
134,active_record
30,abstract_controller
5,erb
28,action_view
74,action_controller
10,action_mailer
3,active_resource
4,pg_ext
9,pg
485,haml
488,haml-rails
2,jquery-rails
2,jquery-ui-rails
144,sass
2,sass-rails
154,bootstrap-sass
2,bootbox-rails
1,select2-rails
1,ostruct
38,json
4,orm_adapter
7,warden
31,journey
3,delegate
2,tmpdir
13,tempfile
190,devise
1,multi_json
106,simple_form
12,erubis
1,singleton
145,responders
152,inherited_resources
1,subexec
1,shellwords
17,mini_magick
2,carrierwave
196,acts-as-taggable-on
2,pg_search
24,whenever
29,acts_as_list
3,default_value_for
1,zentest_mapping
10,inline
27,fuzzystringmatch
50,state_machine
3,figaro
325,backports
1,descendants_tracker
379,virtus
2,request_store
26,draper
35,naught
6,open-uri
77,css_parser
5,htmlentities
104,premailer
119,nokogiri
98,load_parsers
533,mail
11,delayed_job
15,delayed_job_active_record
20,tilt
90,delayed_job_web
7,builder
69,airbrake
74,delayed-plugins-airbrake
13,daemons
44,analytical
19,metric_parser
23,conditional_vendored_metric_parser
3,dependency_detection
8,conditional_vendored_dependency_detection
237,newrelic_rpm
9,intercom-rails
49,intercom
4,ace-rails-ap
1,active_utils
112,active_merchant
117,activemerchant
2,encryptor
11,attr_encryptor
135,iso4217
1230,iso3166
2,country_select
6,biggs
5,charlock_holmes
1,currency_data
8,easy_money
7,oj
68,rabl
32,apipie-rails
16,strong_parameters
1,weakref
4,ref
39,v8
53,execjs
59,coffee_script
109,coffee-script
166,coffee-rails
1,uglifier
26,chunky_png
187,compass
199,compass-rails
112,webrick
1,abbrev
84,highline
346,capistrano
2,parallel
7,parallel_tests
4,sextant
2,prettyprint
12,pp
2,coderay
5,ipaddr
54,debug_inspector.so
59,debug_inspector
65,binding_of_caller
122,better_errors
1,quiet_assets
2,meta_request
2,method_source
4,slop
3,readline
1,ruby_debug.so
1,tracelines19
9,linecache19
21,ruby-debug-base
2,columnize
1,e2mmap
93,irb
226,ruby-debug
232,debugger
503,pry
513,pry-rails
3,pry-debugger
9,coolline
116,pry-coolline
4,pry-stack_explorer
1,rspec-rails
1,find
75,listen
2,terminal-notifier-guard
12,launchy
21,letter_opener
1,English
7,hodel_3000_compliant_logger
20,oink
95,chronic
1,flux_capacitor
107,delorean
7,sprockets
84,tzinfo
1,hike
2,callsite
1,rdoc
1,bcrypt_ext
15,bcrypt
10,csv
9,optparse
14,active_support
2,action_pack
6,i18n
15,active_model
2,rack
48,action_dispatch
2,logger
2,psych.so
53,psych
2,yaml
1,base64
129,rails
2,bigdecimal
75,arel
123,active_record
31,abstract_controller
4,erb
25,action_view
73,action_controller
10,action_mailer
3,active_resource
3,pg_ext
7,pg
484,haml
489,haml-rails
2,jquery-rails
2,jquery-ui-rails
142,sass
2,sass-rails
152,bootstrap-sass
2,bootbox-rails
1,select2-rails
1,ostruct
37,json
3,orm_adapter
9,warden
29,journey
2,delegate
2,tmpdir
13,tempfile
187,devise
1,multi_json
109,simple_form
13,erubis
1,singleton
144,responders
151,inherited_resources
1,subexec
1,shellwords
18,mini_magick
1,carrierwave
202,acts-as-taggable-on
2,pg_search
20,whenever
28,acts_as_list
2,default_value_for
1,zentest_mapping
10,inline
27,fuzzystringmatch
50,state_machine
3,figaro
326,backports
1,descendants_tracker
381,virtus
2,request_store
26,draper
34,naught
6,open-uri
75,css_parser
6,htmlentities
103,premailer
114,nokogiri
101,load_parsers
537,mail
11,delayed_job
15,delayed_job_active_record
21,tilt
92,delayed_job_web
6,builder
63,airbrake
69,delayed-plugins-airbrake
13,daemons
46,analytical
20,metric_parser
25,conditional_vendored_metric_parser
3,dependency_detection
8,conditional_vendored_dependency_detection
230,newrelic_rpm
9,intercom-rails
48,intercom
4,ace-rails-ap
1,active_utils
115,active_merchant
120,activemerchant
3,encryptor
10,attr_encryptor
133,iso4217
1219,iso3166
2,country_select
8,biggs
5,charlock_holmes
1,currency_data
8,easy_money
6,oj
65,rabl
33,apipie-rails
18,strong_parameters
1,weakref
4,ref
37,v8
51,execjs
57,coffee_script
105,coffee-script
161,coffee-rails
1,uglifier
24,chunky_png
182,compass
194,compass-rails
119,webrick
1,abbrev
78,highline
338,capistrano
2,parallel
7,parallel_tests
3,sextant
2,prettyprint
10,pp
2,coderay
3,ipaddr
51,debug_inspector.so
56,debug_inspector
62,binding_of_caller
109,better_errors
1,quiet_assets
2,meta_request
2,method_source
4,slop
3,readline
1,ruby_debug.so
1,tracelines19
9,linecache19
21,ruby-debug-base
1,columnize
1,e2mmap
88,irb
216,ruby-debug
222,debugger
479,pry
489,pry-rails
3,pry-debugger
9,coolline
109,pry-coolline
4,pry-stack_explorer
1,rspec-rails
1,find
73,listen
2,terminal-notifier-guard
13,launchy
22,letter_opener
1,English
8,hodel_3000_compliant_logger
19,oink
86,chronic
1,flux_capacitor
98,delorean
7,sprockets
77,tzinfo
1,hike
2,callsite
1,rdoc
1,bcrypt_ext
14,bcrypt
10,csv
5,optparse
11,active_support
2,action_pack
5,i18n
12,active_model
1,rack
38,action_dispatch
2,logger
2,psych.so
53,psych
2,yaml
1,base64
132,rails
2,bigdecimal
77,arel
128,active_record
33,abstract_controller
5,erb
26,action_view
75,action_controller
9,action_mailer
4,active_resource
3,pg_ext
8,pg
487,haml
491,haml-rails
2,jquery-rails
2,jquery-ui-rails
149,sass
2,sass-rails
160,bootstrap-sass
2,bootbox-rails
1,select2-rails
1,ostruct
37,json
3,orm_adapter
7,warden
29,journey
3,delegate
2,tmpdir
13,tempfile
184,devise
1,multi_json
106,simple_form
14,erubis
1,singleton
147,responders
154,inherited_resources
1,subexec
1,shellwords
18,mini_magick
1,carrierwave
202,acts-as-taggable-on
2,pg_search
20,whenever
29,acts_as_list
3,default_value_for
1,zentest_mapping
10,inline
26,fuzzystringmatch
49,state_machine
3,figaro
336,backports
1,descendants_tracker
391,virtus
2,request_store
25,draper
33,naught
6,open-uri
76,css_parser
6,htmlentities
103,premailer
117,nokogiri
102,load_parsers
546,mail
13,delayed_job
15,delayed_job_active_record
20,tilt
90,delayed_job_web
8,builder
65,airbrake
71,delayed-plugins-airbrake
13,daemons
45,analytical
19,metric_parser
24,conditional_vendored_metric_parser
3,dependency_detection
7,conditional_vendored_dependency_detection
230,newrelic_rpm
8,intercom-rails
48,intercom
4,ace-rails-ap
1,active_utils
112,active_merchant
118,activemerchant
2,encryptor
10,attr_encryptor
134,iso4217
1180,iso3166
2,country_select
6,biggs
5,charlock_holmes
1,currency_data
8,easy_money
6,oj
68,rabl
26,apipie-rails
15,strong_parameters
1,weakref
4,ref
37,v8
51,execjs
57,coffee_script
106,coffee-script
165,coffee-rails
1,uglifier
25,chunky_png
185,compass
197,compass-rails
108,webrick
1,abbrev
77,highline
343,capistrano
2,parallel
8,parallel_tests
3,sextant
2,prettyprint
10,pp
2,coderay
3,ipaddr
53,debug_inspector.so
58,debug_inspector
65,binding_of_caller
111,better_errors
1,quiet_assets
1,meta_request
2,method_source
4,slop
2,readline
1,ruby_debug.so
1,tracelines19
10,linecache19
22,ruby-debug-base
2,columnize
1,e2mmap
88,irb
220,ruby-debug
227,debugger
490,pry
499,pry-rails
3,pry-debugger
9,coolline
111,pry-coolline
4,pry-stack_explorer
1,rspec-rails
1,find
73,listen
2,terminal-notifier-guard
12,launchy
21,letter_opener
1,English
7,hodel_3000_compliant_logger
18,oink
83,chronic
1,flux_capacitor
95,delorean
7,sprockets
79,tzinfo
1,hike
2,callsite
1,rdoc
1,bcrypt_ext
15,bcrypt
9,csv
5,optparse
11,active_support
1,action_pack
5,i18n
13,active_model
1,rack
37,action_dispatch
2,logger
2,psych.so
55,psych
2,yaml
1,base64
131,rails
2,bigdecimal
75,arel
128,active_record
35,abstract_controller
4,erb
26,action_view
76,action_controller
10,action_mailer
3,active_resource
3,pg_ext
8,pg
509,haml
513,haml-rails
7,jquery-rails
2,jquery-ui-rails
149,sass
2,sass-rails
159,bootstrap-sass
2,bootbox-rails
1,select2-rails
1,ostruct
36,json
3,orm_adapter
7,warden
30,journey
3,delegate
2,tmpdir
14,tempfile
191,devise
1,multi_json
108,simple_form
14,erubis
1,singleton
147,responders
154,inherited_resources
1,subexec
1,shellwords
19,mini_magick
1,carrierwave
201,acts-as-taggable-on
2,pg_search
21,whenever
29,acts_as_list
2,default_value_for
2,zentest_mapping
11,inline
27,fuzzystringmatch
50,state_machine
3,figaro
332,backports
1,descendants_tracker
389,virtus
2,request_store
26,draper
35,naught
6,open-uri
75,css_parser
6,htmlentities
103,premailer
119,nokogiri
103,load_parsers
541,mail
11,delayed_job
15,delayed_job_active_record
19,tilt
93,delayed_job_web
7,builder
64,airbrake
70,delayed-plugins-airbrake
13,daemons
43,analytical
19,metric_parser
25,conditional_vendored_metric_parser
3,dependency_detection
7,conditional_vendored_dependency_detection
234,newrelic_rpm
10,intercom-rails
48,intercom
4,ace-rails-ap
1,active_utils
113,active_merchant
119,activemerchant
3,encryptor
10,attr_encryptor
132,iso4217
1161,iso3166
2,country_select
6,biggs
5,charlock_holmes
1,currency_data
8,easy_money
6,oj
65,rabl
26,apipie-rails
19,strong_parameters
1,weakref
4,ref
37,v8
51,execjs
57,coffee_script
106,coffee-script
162,coffee-rails
1,uglifier
24,chunky_png
181,compass
193,compass-rails
113,webrick
1,abbrev
78,highline
340,capistrano
2,parallel
7,parallel_tests
3,sextant
2,prettyprint
10,pp
2,coderay
3,ipaddr
50,debug_inspector.so
55,debug_inspector
61,binding_of_caller
108,better_errors
1,quiet_assets
1,meta_request
2,method_source
4,slop
3,readline
1,ruby_debug.so
1,tracelines19
10,linecache19
21,ruby-debug-base
1,columnize
1,e2mmap
88,irb
220,ruby-debug
227,debugger
488,pry
498,pry-rails
3,pry-debugger
8,coolline
110,pry-coolline
4,pry-stack_explorer
1,rspec-rails
1,find
74,listen
2,terminal-notifier-guard
13,launchy
23,letter_opener
1,English
8,hodel_3000_compliant_logger
19,oink
82,chronic
1,flux_capacitor
94,delorean
6,sprockets
79,tzinfo
1,hike
2,callsite
1,rdoc
1,bcrypt_ext
14,bcrypt
9,csv
3,rubyeventmachine
1,shellwords
24,eventmachine
9,em-hiredis
12,redis
1,base64
4,i18n
2,bigdecimal
2,psych.so
49,psych
2,yaml
5,active_support
2,logger
1,ostruct
16,json
4,erb
2,yajl
1,rack
19,tilt
2,delegate
1,tmpdir
11,tempfile
146,haml
1,thin_parser
9,thin
6,optparse
43,em-websocket
695,fnordmetric
1,multi_json
9,action_pack
156,active_model
398,action_dispatch
691,rails
1008,arel
1934,active_record
196,abstract_controller
180,action_view
718,action_controller
96,action_mailer
89,active_resource
4,pg_ext
43,pg
50,haml-rails
77,jquery-rails
39,jquery-ui-rails
2825,sass
131,sass-rails
3054,bootstrap-sass
52,bootbox-rails
37,select2-rails
73,orm_adapter
168,warden
524,journey
2893,devise
2480,simple_form
292,erubis
11,singleton
3002,responders
3203,inherited_resources
5,subexec
568,mini_magick
50,carrierwave
4902,acts-as-taggable-on
52,pg_search
78,whenever
38,acts_as_list
66,default_value_for
59,zentest_mapping
131,inline
412,fuzzystringmatch
1263,state_machine
71,figaro
8290,backports
5,descendants_tracker
9909,virtus
38,request_store
921,draper
217,naught
80,open-uri
165,css_parser
119,htmlentities
508,premailer
1577,nokogiri
800,load_parsers
67609,mail
520,delayed_job
552,delayed_job_active_record
1745,delayed_job_web
129,builder
543,airbrake
650,delayed-plugins-airbrake
311,daemons
368,analytical
815,metric_parser
828,conditional_vendored_metric_parser
63,dependency_detection
76,conditional_vendored_dependency_detection
4147,newrelic_rpm
479,intercom-rails
385,intercom
109,ace-rails-ap
69,active_utils
3128,active_merchant
3144,activemerchant
23,encryptor
125,attr_encryptor
24001,iso4217
5,rubyeventmachine
1,shellwords
30,eventmachine
6,em-hiredis
11,redis
1,base64
6,i18n
5,bigdecimal
9,psych.so
64,psych
2,yaml
3,active_support
2,logger
1,ostruct
37,json
4,erb
2,yajl
1,rack
18,tilt
2,delegate
1,tmpdir
9,tempfile
149,haml
1,thin_parser
8,thin
6,optparse
42,em-websocket
725,fnordmetric
1,action_pack
3,active_model
11,action_dispatch
21,rails
69,arel
111,active_record
2,abstract_controller
2,action_view
12,action_controller
2,action_mailer
3,active_resource
12,pg_ext
17,pg
1,haml-rails
2,jquery-rails
2,jquery-ui-rails
159,sass
2,sass-rails
169,bootstrap-sass
2,bootbox-rails
1,select2-rails
3,orm_adapter
7,warden
30,journey
131,devise
2,multi_json
91,simple_form
13,erubis
1,singleton
130,responders
136,inherited_resources
1,subexec
13,mini_magick
1,carrierwave
143,acts-as-taggable-on
2,pg_search
1,whenever
2,acts_as_list
26,default_value_for
1,zentest_mapping
9,inline
22,fuzzystringmatch
43,state_machine
2,figaro
309,backports
1,descendants_tracker
330,virtus
2,request_store
47,draper
5,naught
4,open-uri
12,css_parser
31,htmlentities
62,premailer
97,nokogiri
106,load_parsers
283,mail
10,delayed_job
43,delayed_job_active_record
5,delayed_job_web
13,builder
33,airbrake
38,delayed-plugins-airbrake
11,daemons
38,analytical
9,metric_parser
13,conditional_vendored_metric_parser
34,dependency_detection
38,conditional_vendored_dependency_detection
188,newrelic_rpm
7,intercom-rails
40,intercom
4,ace-rails-ap
1,active_utils
96,active_merchant
101,activemerchant
2,encryptor
9,attr_encryptor
11,iso4217
119,iso3166
2,country_select
5,biggs
7,charlock_holmes
1,currency_data
7,easy_money
7,oj
58,rabl
22,apipie-rails
51,strong_parameters
1,weakref
3,ref
36,v8
50,execjs
91,coffee_script
96,coffee-script
109,coffee-rails
1,uglifier
25,chunky_png
162,compass
173,compass-rails
499,webrick
1,abbrev
70,highline
265,capistrano
2,parallel
7,parallel_tests
2,sextant
3,prettyprint
10,pp
2,coderay
3,ipaddr
2,debug_inspector.so
7,debug_inspector
13,binding_of_caller
55,better_errors
1,quiet_assets
1,meta_request
46,method_source
6,slop
5,readline
2,ruby_debug.so
1,tracelines19
11,linecache19
25,ruby-debug-base
1,columnize
2,e2mmap
82,irb
204,ruby-debug
211,debugger
434,pry
442,pry-rails
2,pry-debugger
52,coolline
73,pry-coolline
3,pry-stack_explorer
0,rspec-rails
1,find
15,listen
2,terminal-notifier-guard
10,launchy
66,letter_opener
1,English
7,hodel_3000_compliant_logger
17,oink
27,chronic
46,flux_capacitor
83,delorean
6,sprockets
69,tzinfo
1,hike
2,callsite
1,rdoc
3,bcrypt_ext
14,bcrypt
63,csv
3,rubyeventmachine
1,shellwords
22,eventmachine
6,em-hiredis
11,redis
1,base64
4,i18n
2,bigdecimal
2,psych.so
48,psych
2,yaml
3,active_support
2,logger
1,ostruct
14,json
3,erb
2,yajl
1,rack
18,tilt
2,delegate
1,tmpdir
9,tempfile
144,haml
1,thin_parser
8,thin
6,optparse
44,em-websocket
661,fnordmetric
1,action_pack
3,active_model
11,action_dispatch
20,rails
70,arel
114,active_record
2,abstract_controller
2,action_view
13,action_controller
2,action_mailer
3,active_resource
3,pg_ext
7,pg
1,haml-rails
2,jquery-rails
1,jquery-ui-rails
151,sass
2,sass-rails
161,bootstrap-sass
2,bootbox-rails
1,select2-rails
2,orm_adapter
6,warden
30,journey
128,devise
1,multi_json
71,simple_form
12,erubis
1,singleton
131,responders
138,inherited_resources
1,subexec
12,mini_magick
1,carrierwave
142,acts-as-taggable-on
2,pg_search
1,whenever
2,acts_as_list
26,default_value_for
1,zentest_mapping
9,inline
19,fuzzystringmatch
42,state_machine
2,figaro
311,backports
1,descendants_tracker
331,virtus
2,request_store
47,draper
5,naught
4,open-uri
12,css_parser
32,htmlentities
63,premailer
83,nokogiri
103,load_parsers
279,mail
11,delayed_job
43,delayed_job_active_record
5,delayed_job_web
13,builder
32,airbrake
37,delayed-plugins-airbrake
11,daemons
38,analytical
9,metric_parser
13,conditional_vendored_metric_parser
36,dependency_detection
39,conditional_vendored_dependency_detection
188,newrelic_rpm
7,intercom-rails
43,intercom
3,ace-rails-ap
1,active_utils
94,active_merchant
98,activemerchant
2,encryptor
9,attr_encryptor
10,iso4217
115,iso3166
2,country_select
5,biggs
5,charlock_holmes
1,currency_data
7,easy_money
6,oj
57,rabl
22,apipie-rails
50,strong_parameters
1,weakref
3,ref
33,v8
46,execjs
88,coffee_script
93,coffee-script
105,coffee-rails
1,uglifier
24,chunky_png
162,compass
173,compass-rails
98,webrick
1,abbrev
67,highline
262,capistrano
2,parallel
7,parallel_tests
3,sextant
2,prettyprint
8,pp
2,coderay
3,ipaddr
1,debug_inspector.so
6,debug_inspector
13,binding_of_caller
56,better_errors
1,quiet_assets
1,meta_request
44,method_source
5,slop
3,readline
1,ruby_debug.so
1,tracelines19
8,linecache19
19,ruby-debug-base
2,columnize
1,e2mmap
76,irb
188,ruby-debug
194,debugger
412,pry
421,pry-rails
3,pry-debugger
54,coolline
76,pry-coolline
3,pry-stack_explorer
0,rspec-rails
1,find
16,listen
1,terminal-notifier-guard
11,launchy
67,letter_opener
1,English
7,hodel_3000_compliant_logger
18,oink
29,chronic
47,flux_capacitor
86,delorean
6,sprockets
68,tzinfo
1,hike
2,callsite
1,rdoc
1,bcrypt_ext
13,bcrypt
62,csv
3,rubyeventmachine
2,shellwords
29,eventmachine
10,em-hiredis
12,redis
1,base64
5,i18n
2,bigdecimal
2,psych.so
74,psych
3,yaml
6,active_support
2,logger
2,ostruct
26,json
4,erb
2,yajl
1,rack
20,tilt
3,delegate
2,tmpdir
14,tempfile
154,haml
1,thin_parser
8,thin
6,optparse
48,em-websocket
849,fnordmetric
1,action_pack
4,active_model
13,action_dispatch
27,rails
89,arel
133,active_record
3,abstract_controller
2,action_view
14,action_controller
3,action_mailer
5,active_resource
5,pg_ext
12,pg
1,haml-rails
4,jquery-rails
2,jquery-ui-rails
187,sass
3,sass-rails
199,bootstrap-sass
2,bootbox-rails
1,select2-rails
4,orm_adapter
8,warden
31,journey
153,devise
2,multi_json
77,simple_form
14,erubis
1,singleton
152,responders
169,inherited_resources
4,subexec
36,mini_magick
2,carrierwave
164,acts-as-taggable-on
2,pg_search
1,whenever
3,acts_as_list
27,default_value_for
1,zentest_mapping
11,inline
22,fuzzystringmatch
46,state_machine
3,figaro
332,backports
1,descendants_tracker
352,virtus
2,request_store
49,draper
5,naught
4,open-uri
13,css_parser
32,htmlentities
65,premailer
86,nokogiri
75,load_parsers
280,mail
10,delayed_job
47,delayed_job_active_record
6,delayed_job_web
14,builder
37,airbrake
42,delayed-plugins-airbrake
12,daemons
42,analytical
9,metric_parser
14,conditional_vendored_metric_parser
37,dependency_detection
41,conditional_vendored_dependency_detection
199,newrelic_rpm
7,intercom-rails
43,intercom
4,ace-rails-ap
1,active_utils
106,active_merchant
111,activemerchant
3,encryptor
10,attr_encryptor
13,iso4217
121,iso3166
2,country_select
5,biggs
5,charlock_holmes
2,currency_data
8,easy_money
46,oj
60,rabl
26,apipie-rails
54,strong_parameters
1,weakref
3,ref
36,v8
50,execjs
55,coffee_script
60,coffee-script
114,coffee-rails
1,uglifier
63,chunky_png
166,compass
177,compass-rails
97,webrick
1,abbrev
68,highline
269,capistrano
46,parallel
52,parallel_tests
4,sextant
2,prettyprint
9,pp
2,coderay
3,ipaddr
1,debug_inspector.so
7,debug_inspector
13,binding_of_caller
60,better_errors
1,quiet_assets
1,meta_request
2,method_source
4,slop
2,readline
1,ruby_debug.so
1,tracelines19
9,linecache19
20,ruby-debug-base
1,columnize
1,e2mmap
76,irb
190,ruby-debug
196,debugger
409,pry
418,pry-rails
2,pry-debugger
8,coolline
28,pry-coolline
53,pry-stack_explorer
1,rspec-rails
1,find
17,listen
2,terminal-notifier-guard
11,launchy
20,letter_opener
1,English
7,hodel_3000_compliant_logger
17,oink
72,chronic
1,flux_capacitor
83,delorean
6,sprockets
22,tzinfo
1,hike
2,callsite
1,rdoc
1,bcrypt_ext
13,bcrypt
7,csv
3,rubyeventmachine
1,shellwords
23,eventmachine
8,em-hiredis
12,redis
1,base64
4,i18n
2,bigdecimal
2,psych.so
58,psych
2,yaml
4,active_support
3,logger
2,ostruct
21,json
4,erb
2,yajl
1,rack
25,tilt
2,delegate
1,tmpdir
9,tempfile
149,haml
1,thin_parser
8,thin
7,optparse
47,em-websocket
765,fnordmetric
2,action_pack
3,active_model
12,action_dispatch
23,rails
148,arel
251,active_record
6,abstract_controller
5,action_view
34,action_controller
6,action_mailer
11,active_resource
9,pg_ext
20,pg
2,haml-rails
5,jquery-rails
4,jquery-ui-rails
400,sass
6,sass-rails
426,bootstrap-sass
5,bootbox-rails
2,select2-rails
8,orm_adapter
19,warden
82,journey
339,devise
10,multi_json
218,simple_form
49,erubis
2,singleton
325,responders
334,inherited_resources
1,subexec
15,mini_magick
2,carrierwave
159,acts-as-taggable-on
1,pg_search
1,whenever
2,acts_as_list
29,default_value_for
1,zentest_mapping
9,inline
20,fuzzystringmatch
46,state_machine
3,figaro
341,backports
1,descendants_tracker
362,virtus
2,request_store
52,draper
5,naught
4,open-uri
13,css_parser
39,htmlentities
72,premailer
87,nokogiri
104,load_parsers
286,mail
11,delayed_job
52,delayed_job_active_record
11,delayed_job_web
15,builder
35,airbrake
40,delayed-plugins-airbrake
13,daemons
46,analytical
14,metric_parser
19,conditional_vendored_metric_parser
43,dependency_detection
47,conditional_vendored_dependency_detection
217,newrelic_rpm
7,intercom-rails
48,intercom
5,ace-rails-ap
1,active_utils
105,active_merchant
111,activemerchant
3,encryptor
11,attr_encryptor
11,iso4217
129,iso3166
2,country_select
5,biggs
5,charlock_holmes
2,currency_data
9,easy_money
6,oj
62,rabl
25,apipie-rails
53,strong_parameters
1,weakref
3,ref
33,v8
49,execjs
54,coffee_script
59,coffee-script
112,coffee-rails
1,uglifier
25,chunky_png
170,compass
181,compass-rails
102,webrick
1,abbrev
72,highline
280,capistrano
2,parallel
7,parallel_tests
3,sextant
2,prettyprint
10,pp
2,coderay
3,ipaddr
1,debug_inspector.so
5,debug_inspector
11,binding_of_caller
57,better_errors
1,quiet_assets
1,meta_request
2,method_source
4,slop
3,readline
1,ruby_debug.so
1,tracelines19
9,linecache19
20,ruby-debug-base
1,columnize
1,e2mmap
83,irb
199,ruby-debug
205,debugger
427,pry
436,pry-rails
3,pry-debugger
9,coolline
76,pry-coolline
3,pry-stack_explorer
0,rspec-rails
1,find
21,listen
1,terminal-notifier-guard
11,launchy
20,letter_opener
51,English
59,hodel_3000_compliant_logger
70,oink
34,chronic
1,flux_capacitor
47,delorean
6,sprockets
73,tzinfo
1,hike
2,callsite
2,rdoc
2,bcrypt_ext
14,bcrypt
65,csv
3,rubyeventmachine
1,shellwords
23,eventmachine
8,em-hiredis
12,redis
1,base64
6,i18n
1,bigdecimal
3,psych.so
56,psych
2,yaml
4,active_support
2,logger
1,ostruct
17,json
4,erb
2,yajl
1,rack
19,tilt
2,delegate
1,tmpdir
11,tempfile
142,haml
1,thin_parser
8,thin
6,optparse
48,em-websocket
729,fnordmetric
1,action_pack
3,active_model
11,action_dispatch
25,rails
72,arel
117,active_record
2,abstract_controller
2,action_view
13,action_controller
3,action_mailer
3,active_resource
3,pg_ext
8,pg
1,haml-rails
2,jquery-rails
1,jquery-ui-rails
161,sass
3,sass-rails
172,bootstrap-sass
2,bootbox-rails
1,select2-rails
3,orm_adapter
6,warden
31,journey
134,devise
2,multi_json
71,simple_form
12,erubis
1,singleton
110,responders
138,inherited_resources
1,subexec
12,mini_magick
1,carrierwave
143,acts-as-taggable-on
1,pg_search
1,whenever
4,acts_as_list
2,default_value_for
1,zentest_mapping
8,inline
49,fuzzystringmatch
46,state_machine
3,figaro
318,backports
1,descendants_tracker
340,virtus
2,request_store
50,draper
5,naught
4,open-uri
